"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX30572820","results/fastq/SRX30572820_SRR35496778_1.fastq.gz","results/fastq/SRX30572820_SRR35496778_2.fastq.gz","SRR35496778","SRX30572820","SAMN51585465","SRS26602260","PRJNA1330758","SRP621889","SRA2225930","GSM9246584_r3","GSM9246584_r1","GSM9246584","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246584","Illumina NovaSeq 6000","ILLUMINA","2225977070","7370785","9606","Homo sapiens","HT-29, mock, Z22, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246584: HT-29, mock, Z22, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, mock, Z22, 3 [B831009]","bdb6d7354a9651b26dfd30ed35cbbbb2;040c1034d15b60ee676727afe8564b03","447770004;464881385","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/078/SRR35496778/SRR35496778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/078/SRR35496778/SRR35496778_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/078/SRR35496778/SRR35496778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/078/SRR35496778/SRR35496778_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/078/SRR35496778/SRR35496778_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/078/SRR35496778/SRR35496778_2.fastq.gz"
"SRX30572820","results/fastq/SRX30572820_SRR35496779_1.fastq.gz","results/fastq/SRX30572820_SRR35496779_2.fastq.gz","SRR35496779","SRX30572820","SAMN51585465","SRS26602260","PRJNA1330758","SRP621889","SRA2225930","GSM9246584_r4","GSM9246584_r1","GSM9246584","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246584","Illumina NovaSeq 6000","ILLUMINA","2204283806","7298953","9606","Homo sapiens","HT-29, mock, Z22, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246584: HT-29, mock, Z22, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, mock, Z22, 3 [B831009]","cc3ffb7dd07aeca620fa7bf41d28fadd;2cc9b4bc33a4089be76c4218765dba4c","445289690;463015523","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/079/SRR35496779/SRR35496779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/079/SRR35496779/SRR35496779_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/079/SRR35496779/SRR35496779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/079/SRR35496779/SRR35496779_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/079/SRR35496779/SRR35496779_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/079/SRR35496779/SRR35496779_2.fastq.gz"
"SRX30572821","results/fastq/SRX30572821_SRR35496772_1.fastq.gz","results/fastq/SRX30572821_SRR35496772_2.fastq.gz","SRR35496772","SRX30572821","SAMN51585464","SRS26602262","PRJNA1330758","SRP621889","SRA2225930","GSM9246585_r1","GSM9246585_r1","GSM9246585","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246585","Illumina NovaSeq 6000","ILLUMINA","8361298236","27686418","9606","Homo sapiens","HT-29, mock, Z22, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246585: HT-29, mock, Z22, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, mock, Z22, 4 [B831009]","e56cbdd6fcfabc01a81e2d2843cec778;52763fadb84ee7375510556e509a6823","1880313991;1945660333","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/072/SRR35496772/SRR35496772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/072/SRR35496772/SRR35496772_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/072/SRR35496772/SRR35496772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/072/SRR35496772/SRR35496772_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/072/SRR35496772/SRR35496772_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/072/SRR35496772/SRR35496772_2.fastq.gz"
"SRX30572821","results/fastq/SRX30572821_SRR35496773_1.fastq.gz","results/fastq/SRX30572821_SRR35496773_2.fastq.gz","SRR35496773","SRX30572821","SAMN51585464","SRS26602262","PRJNA1330758","SRP621889","SRA2225930","GSM9246585_r2","GSM9246585_r1","GSM9246585","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246585","Illumina NovaSeq 6000","ILLUMINA","8181118090","27089795","9606","Homo sapiens","HT-29, mock, Z22, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246585: HT-29, mock, Z22, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, mock, Z22, 4 [B831009]","2a714fb60f71a68384efc66ad14e5409;32342493ddae9cc1cd95b5f013fc2514","1836137558;1901209290","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/073/SRR35496773/SRR35496773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/073/SRR35496773/SRR35496773_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/073/SRR35496773/SRR35496773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/073/SRR35496773/SRR35496773_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/073/SRR35496773/SRR35496773_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/073/SRR35496773/SRR35496773_2.fastq.gz"
"SRX30572821","results/fastq/SRX30572821_SRR35496774_1.fastq.gz","results/fastq/SRX30572821_SRR35496774_2.fastq.gz","SRR35496774","SRX30572821","SAMN51585464","SRS26602262","PRJNA1330758","SRP621889","SRA2225930","GSM9246585_r3","GSM9246585_r1","GSM9246585","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246585","Illumina NovaSeq 6000","ILLUMINA","3318237382","10987541","9606","Homo sapiens","HT-29, mock, Z22, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246585: HT-29, mock, Z22, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, mock, Z22, 4 [B831009]","0a4d60ce86fed49676ff6da0729986b7;baa9d6fa87c71236f6cd720aec11f794","658654938;678579558","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/074/SRR35496774/SRR35496774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/074/SRR35496774/SRR35496774_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/074/SRR35496774/SRR35496774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/074/SRR35496774/SRR35496774_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/074/SRR35496774/SRR35496774_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/074/SRR35496774/SRR35496774_2.fastq.gz"
"SRX30572821","results/fastq/SRX30572821_SRR35496775_1.fastq.gz","results/fastq/SRX30572821_SRR35496775_2.fastq.gz","SRR35496775","SRX30572821","SAMN51585464","SRS26602262","PRJNA1330758","SRP621889","SRA2225930","GSM9246585_r4","GSM9246585_r1","GSM9246585","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246585","Illumina NovaSeq 6000","ILLUMINA","3376042598","11178949","9606","Homo sapiens","HT-29, mock, Z22, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246585: HT-29, mock, Z22, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, mock, Z22, 4 [B831009]","48428b947616fed8d3f36379186d773b;d52206cbaa357dc715503d533d616bf8","672520905;693995477","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/075/SRR35496775/SRR35496775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/075/SRR35496775/SRR35496775_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/075/SRR35496775/SRR35496775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/075/SRR35496775/SRR35496775_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/075/SRR35496775/SRR35496775_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/075/SRR35496775/SRR35496775_2.fastq.gz"
"SRX30572822","results/fastq/SRX30572822_SRR35496768_1.fastq.gz","results/fastq/SRX30572822_SRR35496768_2.fastq.gz","SRR35496768","SRX30572822","SAMN51585463","SRS26602266","PRJNA1330758","SRP621889","SRA2225930","GSM9246586_r1","GSM9246586_r1","GSM9246586","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246586","Illumina NovaSeq 6000","ILLUMINA","6415691926","21244013","9606","Homo sapiens","HT-29, HSV-1, Z22, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246586: HT-29, HSV-1, Z22, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 1 [B831009]","9a26a077d5a130fa1d8e09c052e71847;8aac3f39c2f9b5d50ba12caab3995d1c","1464166269;1506766675","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496768/SRR35496768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496768/SRR35496768_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496768/SRR35496768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/068/SRR35496768/SRR35496768_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/068/SRR35496768/SRR35496768_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/068/SRR35496768/SRR35496768_2.fastq.gz"
"SRX30572822","results/fastq/SRX30572822_SRR35496769_1.fastq.gz","results/fastq/SRX30572822_SRR35496769_2.fastq.gz","SRR35496769","SRX30572822","SAMN51585463","SRS26602266","PRJNA1330758","SRP621889","SRA2225930","GSM9246586_r2","GSM9246586_r1","GSM9246586","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246586","Illumina NovaSeq 6000","ILLUMINA","6333948982","20973341","9606","Homo sapiens","HT-29, HSV-1, Z22, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246586: HT-29, HSV-1, Z22, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 1 [B831009]","bbcbff93ec11344bc1a8c1b0e99b2739;611aaad19e97f748940b37166415a06a","1442612647;1484566759","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496769/SRR35496769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496769/SRR35496769_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496769/SRR35496769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496769/SRR35496769_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/069/SRR35496769/SRR35496769_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/069/SRR35496769/SRR35496769_2.fastq.gz"
"SRX30572822","results/fastq/SRX30572822_SRR35496770_1.fastq.gz","results/fastq/SRX30572822_SRR35496770_2.fastq.gz","SRR35496770","SRX30572822","SAMN51585463","SRS26602266","PRJNA1330758","SRP621889","SRA2225930","GSM9246586_r3","GSM9246586_r1","GSM9246586","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246586","Illumina NovaSeq 6000","ILLUMINA","7053420494","23355697","9606","Homo sapiens","HT-29, HSV-1, Z22, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246586: HT-29, HSV-1, Z22, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 1 [B831009]","737b89a3fbb098d1addcad67cd6d05dd;53b7ddf49090bec2914b63493a38dbd3","1399918597;1464807649","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/070/SRR35496770/SRR35496770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/070/SRR35496770/SRR35496770_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/070/SRR35496770/SRR35496770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/070/SRR35496770/SRR35496770_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/070/SRR35496770/SRR35496770_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/070/SRR35496770/SRR35496770_2.fastq.gz"
"SRX30572822","results/fastq/SRX30572822_SRR35496771_1.fastq.gz","results/fastq/SRX30572822_SRR35496771_2.fastq.gz","SRR35496771","SRX30572822","SAMN51585463","SRS26602266","PRJNA1330758","SRP621889","SRA2225930","GSM9246586_r4","GSM9246586_r1","GSM9246586","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246586","Illumina NovaSeq 6000","ILLUMINA","7033509936","23289768","9606","Homo sapiens","HT-29, HSV-1, Z22, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246586: HT-29, HSV-1, Z22, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 1 [B831009]","cfd4cd2d595be6a8f9d7ca12fa5b49e5;0b522e81bf0204cb970313a3d87f5e8b","1401770999;1468884335","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/071/SRR35496771/SRR35496771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/071/SRR35496771/SRR35496771_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/071/SRR35496771/SRR35496771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/071/SRR35496771/SRR35496771_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/071/SRR35496771/SRR35496771_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/071/SRR35496771/SRR35496771_2.fastq.gz"
"SRX30572823","results/fastq/SRX30572823_SRR35496764_1.fastq.gz","results/fastq/SRX30572823_SRR35496764_2.fastq.gz","SRR35496764","SRX30572823","SAMN51585462","SRS26602263","PRJNA1330758","SRP621889","SRA2225930","GSM9246587_r1","GSM9246587_r1","GSM9246587","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246587","Illumina NovaSeq 6000","ILLUMINA","8468848892","28042546","9606","Homo sapiens","HT-29, HSV-1, Z22, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246587: HT-29, HSV-1, Z22, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 2 [B831009]","a300d0b24f04dd636ac0ca892ba66548;097773979f16af2b49ede3ed93e4029a","1930398030;1992404474","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/064/SRR35496764/SRR35496764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/064/SRR35496764/SRR35496764_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/064/SRR35496764/SRR35496764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/064/SRR35496764/SRR35496764_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/064/SRR35496764/SRR35496764_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/064/SRR35496764/SRR35496764_2.fastq.gz"
"SRX30572823","results/fastq/SRX30572823_SRR35496765_1.fastq.gz","results/fastq/SRX30572823_SRR35496765_2.fastq.gz","SRR35496765","SRX30572823","SAMN51585462","SRS26602263","PRJNA1330758","SRP621889","SRA2225930","GSM9246587_r2","GSM9246587_r1","GSM9246587","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246587","Illumina NovaSeq 6000","ILLUMINA","8361055428","27685614","9606","Homo sapiens","HT-29, HSV-1, Z22, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246587: HT-29, HSV-1, Z22, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 2 [B831009]","a1779c487477b555244c713227a74e32;b0cf794e0cc1bbe2da5bc37966bbab5e","1903742890;1965450807","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496765/SRR35496765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496765/SRR35496765_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496765/SRR35496765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/065/SRR35496765/SRR35496765_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/065/SRR35496765/SRR35496765_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/065/SRR35496765/SRR35496765_2.fastq.gz"
"SRX30572823","results/fastq/SRX30572823_SRR35496766_1.fastq.gz","results/fastq/SRX30572823_SRR35496766_2.fastq.gz","SRR35496766","SRX30572823","SAMN51585462","SRS26602263","PRJNA1330758","SRP621889","SRA2225930","GSM9246587_r3","GSM9246587_r1","GSM9246587","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246587","Illumina NovaSeq 6000","ILLUMINA","2271027618","7519959","9606","Homo sapiens","HT-29, HSV-1, Z22, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246587: HT-29, HSV-1, Z22, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 2 [B831009]","100df0aa0df1a01f5acbf63fa976c85a;c72a97c50ff826b9536600fef3d69a52","453797723;470677845","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496766/SRR35496766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496766/SRR35496766_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496766/SRR35496766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/066/SRR35496766/SRR35496766_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/066/SRR35496766/SRR35496766_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/066/SRR35496766/SRR35496766_2.fastq.gz"
"SRX30572823","results/fastq/SRX30572823_SRR35496767_1.fastq.gz","results/fastq/SRX30572823_SRR35496767_2.fastq.gz","SRR35496767","SRX30572823","SAMN51585462","SRS26602263","PRJNA1330758","SRP621889","SRA2225930","GSM9246587_r4","GSM9246587_r1","GSM9246587","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246587","Illumina NovaSeq 6000","ILLUMINA","2249247680","7447840","9606","Homo sapiens","HT-29, HSV-1, Z22, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246587: HT-29, HSV-1, Z22, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 2 [B831009]","eedf66ec2864bc11b3109c52d8aa2e6f;40075cba05138ab4f80d52836ea187b3","451348859;468902356","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496767/SRR35496767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496767/SRR35496767_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496767/SRR35496767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/067/SRR35496767/SRR35496767_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/067/SRR35496767/SRR35496767_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/067/SRR35496767/SRR35496767_2.fastq.gz"
"SRX30572824","results/fastq/SRX30572824_SRR35496760_1.fastq.gz","results/fastq/SRX30572824_SRR35496760_2.fastq.gz","SRR35496760","SRX30572824","SAMN51585461","SRS26602265","PRJNA1330758","SRP621889","SRA2225930","GSM9246588_r1","GSM9246588_r1","GSM9246588","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246588","Illumina NovaSeq 6000","ILLUMINA","7389667898","24469099","9606","Homo sapiens","HT-29, HSV-1, Z22, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246588: HT-29, HSV-1, Z22, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 3 [B831009]","fe5f2a030b341c00bdc08b3f14e10cf3;06aab2f42403c7de691ca604dd52aa61","1690231131;1750036754","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/060/SRR35496760/SRR35496760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/060/SRR35496760/SRR35496760_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/060/SRR35496760/SRR35496760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/060/SRR35496760/SRR35496760_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/060/SRR35496760/SRR35496760_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/060/SRR35496760/SRR35496760_2.fastq.gz"
"SRX30572824","results/fastq/SRX30572824_SRR35496761_1.fastq.gz","results/fastq/SRX30572824_SRR35496761_2.fastq.gz","SRR35496761","SRX30572824","SAMN51585461","SRS26602265","PRJNA1330758","SRP621889","SRA2225930","GSM9246588_r2","GSM9246588_r1","GSM9246588","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246588","Illumina NovaSeq 6000","ILLUMINA","7306026582","24192141","9606","Homo sapiens","HT-29, HSV-1, Z22, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246588: HT-29, HSV-1, Z22, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 3 [B831009]","b2135bf9acb063be5d75e53628632d1e;b314a20fcf8607b393c1351703615bb0","1668059029;1727111599","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/061/SRR35496761/SRR35496761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/061/SRR35496761/SRR35496761_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/061/SRR35496761/SRR35496761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/061/SRR35496761/SRR35496761_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/061/SRR35496761/SRR35496761_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/061/SRR35496761/SRR35496761_2.fastq.gz"
"SRX30572824","results/fastq/SRX30572824_SRR35496762_1.fastq.gz","results/fastq/SRX30572824_SRR35496762_2.fastq.gz","SRR35496762","SRX30572824","SAMN51585461","SRS26602265","PRJNA1330758","SRP621889","SRA2225930","GSM9246588_r3","GSM9246588_r1","GSM9246588","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246588","Illumina NovaSeq 6000","ILLUMINA","5483030460","18155730","9606","Homo sapiens","HT-29, HSV-1, Z22, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246588: HT-29, HSV-1, Z22, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 3 [B831009]","53a0c2b5f01e5b27e8e089ffe05df7c5;c605c548515e7165871ae11c42d7d488","1100982993;1171860254","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/062/SRR35496762/SRR35496762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/062/SRR35496762/SRR35496762_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/062/SRR35496762/SRR35496762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/062/SRR35496762/SRR35496762_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/062/SRR35496762/SRR35496762_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/062/SRR35496762/SRR35496762_2.fastq.gz"
"SRX30572824","results/fastq/SRX30572824_SRR35496763_1.fastq.gz","results/fastq/SRX30572824_SRR35496763_2.fastq.gz","SRR35496763","SRX30572824","SAMN51585461","SRS26602265","PRJNA1330758","SRP621889","SRA2225930","GSM9246588_r4","GSM9246588_r1","GSM9246588","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246588","Illumina NovaSeq 6000","ILLUMINA","5442980428","18023114","9606","Homo sapiens","HT-29, HSV-1, Z22, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246588: HT-29, HSV-1, Z22, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, Z22, 3 [B831009]","7b50550c0b7e6edfbe0517a5d95a6b68;1565da67cff6b80b8bfaad422b044452","1097493423;1169245789","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/063/SRR35496763/SRR35496763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/063/SRR35496763/SRR35496763_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/063/SRR35496763/SRR35496763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/063/SRR35496763/SRR35496763_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/063/SRR35496763/SRR35496763_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/063/SRR35496763/SRR35496763_2.fastq.gz"
