"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX30572609","results/fastq/SRX30572609_SRR35496387_1.fastq.gz","results/fastq/SRX30572609_SRR35496387_2.fastq.gz","SRR35496387","SRX30572609","SAMN51585614","SRS26602050","PRJNA1330757","SRP621882","SRA2225931","GSM9246624_r3","GSM9246624_r1","GSM9246624","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246624","Illumina NovaSeq 6000","ILLUMINA","3862589060","12790030","10090","Mus musculus","MEF, mock, FLAG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246624: MEF, mock, FLAG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, FLAG, 1 [B256178]","61d7a33acf8390ad8b38376f6bd7f226;733476a1f877b112e8676ecf2d70af1f","865937721;873803126","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/087/SRR35496387/SRR35496387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/087/SRR35496387/SRR35496387_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/087/SRR35496387/SRR35496387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/087/SRR35496387/SRR35496387_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/087/SRR35496387/SRR35496387_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/087/SRR35496387/SRR35496387_2.fastq.gz"
"SRX30572609","results/fastq/SRX30572609_SRR35496388_1.fastq.gz","results/fastq/SRX30572609_SRR35496388_2.fastq.gz","SRR35496388","SRX30572609","SAMN51585614","SRS26602050","PRJNA1330757","SRP621882","SRA2225931","GSM9246624_r4","GSM9246624_r1","GSM9246624","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246624","Illumina NovaSeq 6000","ILLUMINA","3872533618","12822959","10090","Mus musculus","MEF, mock, FLAG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246624: MEF, mock, FLAG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, FLAG, 1 [B256178]","0c3c92218944a579040ebe75322f2b0f;bff019a8afbb6287e2ad04cd47849e0f","869573053;875870959","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/088/SRR35496388/SRR35496388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/088/SRR35496388/SRR35496388_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/088/SRR35496388/SRR35496388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/088/SRR35496388/SRR35496388_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/088/SRR35496388/SRR35496388_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/088/SRR35496388/SRR35496388_2.fastq.gz"
"SRX30572610","results/fastq/SRX30572610_SRR35496381_1.fastq.gz","results/fastq/SRX30572610_SRR35496381_2.fastq.gz","SRR35496381","SRX30572610","SAMN51585613","SRS26602051","PRJNA1330757","SRP621882","SRA2225931","GSM9246625_r1","GSM9246625_r1","GSM9246625","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246625","Illumina NovaSeq 6000","ILLUMINA","3473179992","11500596","10090","Mus musculus","MEF, IAV, IgG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246625: MEF, IAV, IgG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, IgG, 1 [B256178]","cde3011a8dae32b06cf880ef2a83f985;7ed9254c8ef1a426ad19f8f67ed59f9e","708472326;723881923","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/081/SRR35496381/SRR35496381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/081/SRR35496381/SRR35496381_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/081/SRR35496381/SRR35496381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/081/SRR35496381/SRR35496381_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/081/SRR35496381/SRR35496381_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/081/SRR35496381/SRR35496381_2.fastq.gz"
"SRX30572610","results/fastq/SRX30572610_SRR35496382_1.fastq.gz","results/fastq/SRX30572610_SRR35496382_2.fastq.gz","SRR35496382","SRX30572610","SAMN51585613","SRS26602051","PRJNA1330757","SRP621882","SRA2225931","GSM9246625_r2","GSM9246625_r1","GSM9246625","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246625","Illumina NovaSeq 6000","ILLUMINA","3476856842","11512771","10090","Mus musculus","MEF, IAV, IgG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246625: MEF, IAV, IgG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, IgG, 1 [B256178]","d496bb6f2f2db8e3847a746b580797bd;276d7fb8b349b6571985b1c1117c4810","712331836;724933686","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/082/SRR35496382/SRR35496382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/082/SRR35496382/SRR35496382_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/082/SRR35496382/SRR35496382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/082/SRR35496382/SRR35496382_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/082/SRR35496382/SRR35496382_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/082/SRR35496382/SRR35496382_2.fastq.gz"
"SRX30572610","results/fastq/SRX30572610_SRR35496383_1.fastq.gz","results/fastq/SRX30572610_SRR35496383_2.fastq.gz","SRR35496383","SRX30572610","SAMN51585613","SRS26602051","PRJNA1330757","SRP621882","SRA2225931","GSM9246625_r3","GSM9246625_r1","GSM9246625","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246625","Illumina NovaSeq 6000","ILLUMINA","9639017050","31917275","10090","Mus musculus","MEF, IAV, IgG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246625: MEF, IAV, IgG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, IgG, 1 [B256178]","82222a01b374354aec99c10088f10846;617deaa629f86e3fa763d4a06843dfce","1820365892;1972717397","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/083/SRR35496383/SRR35496383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/083/SRR35496383/SRR35496383_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/083/SRR35496383/SRR35496383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/083/SRR35496383/SRR35496383_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/083/SRR35496383/SRR35496383_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/083/SRR35496383/SRR35496383_2.fastq.gz"
"SRX30572610","results/fastq/SRX30572610_SRR35496384_1.fastq.gz","results/fastq/SRX30572610_SRR35496384_2.fastq.gz","SRR35496384","SRX30572610","SAMN51585613","SRS26602051","PRJNA1330757","SRP621882","SRA2225931","GSM9246625_r4","GSM9246625_r1","GSM9246625","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246625","Illumina NovaSeq 6000","ILLUMINA","9962852254","32989577","10090","Mus musculus","MEF, IAV, IgG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246625: MEF, IAV, IgG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, IgG, 1 [B256178]","0de4e20a5a97b3f1d2c573b345304ab4;a48d9af693b196baa5351aa307695ca4","1903832405;2061980778","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/084/SRR35496384/SRR35496384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/084/SRR35496384/SRR35496384_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/084/SRR35496384/SRR35496384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/084/SRR35496384/SRR35496384_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/084/SRR35496384/SRR35496384_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/084/SRR35496384/SRR35496384_2.fastq.gz"
"SRX30572611","results/fastq/SRX30572611_SRR35496377_1.fastq.gz","results/fastq/SRX30572611_SRR35496377_2.fastq.gz","SRR35496377","SRX30572611","SAMN51585612","SRS26602054","PRJNA1330757","SRP621882","SRA2225931","GSM9246626_r1","GSM9246626_r1","GSM9246626","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246626","Illumina NovaSeq 6000","ILLUMINA","3828406586","12676843","10090","Mus musculus","MEF, IAV, Z22, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246626: MEF, IAV, Z22, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, Z22, 1 [B256178]","d5db230e0669f3a594e1de48c5b53201;c1e8936d6f18b5796027a2ac7ac6e242","745482967;769159792","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/077/SRR35496377/SRR35496377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/077/SRR35496377/SRR35496377_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/077/SRR35496377/SRR35496377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/077/SRR35496377/SRR35496377_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/077/SRR35496377/SRR35496377_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/077/SRR35496377/SRR35496377_2.fastq.gz"
"SRX30572611","results/fastq/SRX30572611_SRR35496378_1.fastq.gz","results/fastq/SRX30572611_SRR35496378_2.fastq.gz","SRR35496378","SRX30572611","SAMN51585612","SRS26602054","PRJNA1330757","SRP621882","SRA2225931","GSM9246626_r2","GSM9246626_r1","GSM9246626","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246626","Illumina NovaSeq 6000","ILLUMINA","3821554508","12654154","10090","Mus musculus","MEF, IAV, Z22, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246626: MEF, IAV, Z22, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, Z22, 1 [B256178]","0abea1281ff4c15293b1b56cd3b21d31;7f0285782e1ca30028628a8ebfc8639b","748968091;769292755","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/078/SRR35496378/SRR35496378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/078/SRR35496378/SRR35496378_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/078/SRR35496378/SRR35496378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/078/SRR35496378/SRR35496378_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/078/SRR35496378/SRR35496378_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/078/SRR35496378/SRR35496378_2.fastq.gz"
"SRX30572611","results/fastq/SRX30572611_SRR35496379_1.fastq.gz","results/fastq/SRX30572611_SRR35496379_2.fastq.gz","SRR35496379","SRX30572611","SAMN51585612","SRS26602054","PRJNA1330757","SRP621882","SRA2225931","GSM9246626_r3","GSM9246626_r1","GSM9246626","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246626","Illumina NovaSeq 6000","ILLUMINA","9659138706","31983903","10090","Mus musculus","MEF, IAV, Z22, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246626: MEF, IAV, Z22, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, Z22, 1 [B256178]","44469c90dad5e6feea80d4eece38072d;4de416ad0b9433e05eb282ec4d04099a","1757070398;1923149812","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/079/SRR35496379/SRR35496379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/079/SRR35496379/SRR35496379_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/079/SRR35496379/SRR35496379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/079/SRR35496379/SRR35496379_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/079/SRR35496379/SRR35496379_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/079/SRR35496379/SRR35496379_2.fastq.gz"
"SRX30572611","results/fastq/SRX30572611_SRR35496380_1.fastq.gz","results/fastq/SRX30572611_SRR35496380_2.fastq.gz","SRR35496380","SRX30572611","SAMN51585612","SRS26602054","PRJNA1330757","SRP621882","SRA2225931","GSM9246626_r4","GSM9246626_r1","GSM9246626","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246626","Illumina NovaSeq 6000","ILLUMINA","9883367364","32726382","10090","Mus musculus","MEF, IAV, Z22, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246626: MEF, IAV, Z22, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, Z22, 1 [B256178]","3595cec9324ba9bffc98c0018bd0fd8c;821c21c4ee0a2e25c0d646af7327f424","1824993317;1993245982","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/080/SRR35496380/SRR35496380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/080/SRR35496380/SRR35496380_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/080/SRR35496380/SRR35496380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/080/SRR35496380/SRR35496380_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/080/SRR35496380/SRR35496380_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/080/SRR35496380/SRR35496380_2.fastq.gz"
"SRX30572612","results/fastq/SRX30572612_SRR35496373_1.fastq.gz","results/fastq/SRX30572612_SRR35496373_2.fastq.gz","SRR35496373","SRX30572612","SAMN51585611","SRS26602053","PRJNA1330757","SRP621882","SRA2225931","GSM9246627_r1","GSM9246627_r1","GSM9246627","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246627","Illumina NovaSeq 6000","ILLUMINA","3300323648","10928224","10090","Mus musculus","MEF, IAV, FLAG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246627: MEF, IAV, FLAG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, FLAG, 1 [B256178]","b1b54b17e573852f26dfcc3884762986;c86b3b724b12b353475a1395bfe9503a","617645237;636332072","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/073/SRR35496373/SRR35496373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/073/SRR35496373/SRR35496373_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/073/SRR35496373/SRR35496373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/073/SRR35496373/SRR35496373_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/073/SRR35496373/SRR35496373_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/073/SRR35496373/SRR35496373_2.fastq.gz"
"SRX30572612","results/fastq/SRX30572612_SRR35496374_1.fastq.gz","results/fastq/SRX30572612_SRR35496374_2.fastq.gz","SRR35496374","SRX30572612","SAMN51585611","SRS26602053","PRJNA1330757","SRP621882","SRA2225931","GSM9246627_r2","GSM9246627_r1","GSM9246627","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246627","Illumina NovaSeq 6000","ILLUMINA","3291661080","10899540","10090","Mus musculus","MEF, IAV, FLAG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246627: MEF, IAV, FLAG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, FLAG, 1 [B256178]","0fb0d624e34f9b4675fec981cad0f686;1d030c45f7e0e1b415503631820b487c","620329062;633967421","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/074/SRR35496374/SRR35496374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/074/SRR35496374/SRR35496374_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/074/SRR35496374/SRR35496374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/074/SRR35496374/SRR35496374_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/074/SRR35496374/SRR35496374_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/074/SRR35496374/SRR35496374_2.fastq.gz"
"SRX30572612","results/fastq/SRX30572612_SRR35496375_1.fastq.gz","results/fastq/SRX30572612_SRR35496375_2.fastq.gz","SRR35496375","SRX30572612","SAMN51585611","SRS26602053","PRJNA1330757","SRP621882","SRA2225931","GSM9246627_r3","GSM9246627_r1","GSM9246627","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246627","Illumina NovaSeq 6000","ILLUMINA","8898358426","29464763","10090","Mus musculus","MEF, IAV, FLAG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246627: MEF, IAV, FLAG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, FLAG, 1 [B256178]","99dc23db266d3a305cb7344aae5875e1;4de72ec2f21224782a6c585aed32e06d","1543089886;1709998790","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/075/SRR35496375/SRR35496375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/075/SRR35496375/SRR35496375_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/075/SRR35496375/SRR35496375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/075/SRR35496375/SRR35496375_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/075/SRR35496375/SRR35496375_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/075/SRR35496375/SRR35496375_2.fastq.gz"
"SRX30572612","results/fastq/SRX30572612_SRR35496376_1.fastq.gz","results/fastq/SRX30572612_SRR35496376_2.fastq.gz","SRR35496376","SRX30572612","SAMN51585611","SRS26602053","PRJNA1330757","SRP621882","SRA2225931","GSM9246627_r4","GSM9246627_r1","GSM9246627","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246627","Illumina NovaSeq 6000","ILLUMINA","9097429880","30123940","10090","Mus musculus","MEF, IAV, FLAG, 1 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246627: MEF, IAV, FLAG, 1 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, IAV, FLAG, 1 [B256178]","cbbe096abd5ac42f12d30af8fdbf71cf;d1c46e4cc35d30f8ea0d2c83f02cdece","1612030113;1774647154","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/076/SRR35496376/SRR35496376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/076/SRR35496376/SRR35496376_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/076/SRR35496376/SRR35496376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/076/SRR35496376/SRR35496376_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/076/SRR35496376/SRR35496376_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/076/SRR35496376/SRR35496376_2.fastq.gz"
"SRX30572613","results/fastq/SRX30572613_SRR35496369_1.fastq.gz","results/fastq/SRX30572613_SRR35496369_2.fastq.gz","SRR35496369","SRX30572613","SAMN51585610","SRS26602055","PRJNA1330757","SRP621882","SRA2225931","GSM9246628_r1","GSM9246628_r1","GSM9246628","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246628","Illumina NovaSeq 6000","ILLUMINA","14183332756","46964678","10090","Mus musculus","MEF, mock, IgG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246628: MEF, mock, IgG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, IgG, 2 [B256178]","f33e2cd8d891d87f9304e8d80cb13450;49236ddcda670ec32deb9b28dc622985","2203860626;2458915668","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496369/SRR35496369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496369/SRR35496369_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496369/SRR35496369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/069/SRR35496369/SRR35496369_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/069/SRR35496369/SRR35496369_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/069/SRR35496369/SRR35496369_2.fastq.gz"
"SRX30572613","results/fastq/SRX30572613_SRR35496370_1.fastq.gz","results/fastq/SRX30572613_SRR35496370_2.fastq.gz","SRR35496370","SRX30572613","SAMN51585610","SRS26602055","PRJNA1330757","SRP621882","SRA2225931","GSM9246628_r2","GSM9246628_r1","GSM9246628","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246628","Illumina NovaSeq 6000","ILLUMINA","14125580692","46773446","10090","Mus musculus","MEF, mock, IgG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246628: MEF, mock, IgG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, IgG, 2 [B256178]","8b7bf99d4dd6c15ce9a3ff6bfab995db;5f07da7bc13ce78063ffb01577c1fcc4","2203019140;2457880424","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/070/SRR35496370/SRR35496370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/070/SRR35496370/SRR35496370_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/070/SRR35496370/SRR35496370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/070/SRR35496370/SRR35496370_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/070/SRR35496370/SRR35496370_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/070/SRR35496370/SRR35496370_2.fastq.gz"
"SRX30572613","results/fastq/SRX30572613_SRR35496371_1.fastq.gz","results/fastq/SRX30572613_SRR35496371_2.fastq.gz","SRR35496371","SRX30572613","SAMN51585610","SRS26602055","PRJNA1330757","SRP621882","SRA2225931","GSM9246628_r3","GSM9246628_r1","GSM9246628","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246628","Illumina NovaSeq 6000","ILLUMINA","4420513826","14637463","10090","Mus musculus","MEF, mock, IgG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246628: MEF, mock, IgG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, IgG, 2 [B256178]","9343b6632dd7c12bd8f8b9bf9f8df5e1;2c8639fb74d569953a5343b4f08d968f","770821042;752161288","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/071/SRR35496371/SRR35496371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/071/SRR35496371/SRR35496371_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/071/SRR35496371/SRR35496371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/071/SRR35496371/SRR35496371_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/071/SRR35496371/SRR35496371_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/071/SRR35496371/SRR35496371_2.fastq.gz"
"SRX30572613","results/fastq/SRX30572613_SRR35496372_1.fastq.gz","results/fastq/SRX30572613_SRR35496372_2.fastq.gz","SRR35496372","SRX30572613","SAMN51585610","SRS26602055","PRJNA1330757","SRP621882","SRA2225931","GSM9246628_r4","GSM9246628_r1","GSM9246628","GSE308488","PAIRED","other","OTHER","RIP-Seq","GSM9246628","Illumina NovaSeq 6000","ILLUMINA","4430852796","14671698","10090","Mus musculus","MEF, mock, IgG, 2 [B256178]","Illumina NovaSeq 6000 sequencing: GSM9246628: MEF, mock, IgG, 2 [B256178] Mus musculus RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [MEF]","MEF, mock, IgG, 2 [B256178]","cb5edc641ba43243c3bc838f7ee569c5;c85a91e2c6da78be6dea2e93b2fed29b","779454456;754476749","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/072/SRR35496372/SRR35496372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/072/SRR35496372/SRR35496372_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/072/SRR35496372/SRR35496372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/072/SRR35496372/SRR35496372_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/072/SRR35496372/SRR35496372_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/072/SRR35496372/SRR35496372_2.fastq.gz"
